cust_code,customer_name,item_code,item_description,invoice_date,invoice_no,quantity,price,amount,cost,profit,margin,source_file
PATRIA,Patria,10330,Clam - Hardshell (Pasta),2025-10-02,0974232,3,6.5,19.50,13.99,5.51,28.23,DSCI07122025.txt
PATRIA,Patria,10330,Clam - Hardshell (Pasta),2025-10-20,0976772,5,6.5,32.50,23.86,8.64,26.59,DSCI07122025.txt
PIA-BW,Piano Piano Paradise -Bloor St. W,10330,Clam - Hardshell (Pasta),2025-09-03,0969714,6,7.5,45.00,28.15,16.85,37.44,DSCI07122025.txt
PIA-BW,Piano Piano Paradise -Bloor St. W,10330,Clam - Hardshell (Pasta),2025-09-06,0970358,5,7.5,37.50,23.57,13.93,37.14,DSCI07122025.txt
PIA-BW,Piano Piano Paradise -Bloor St. W,10330,Clam - Hardshell (Pasta),2025-10-08,0975151,5,7.5,37.50,23.33,14.17,37.79,DSCI07122025.txt
PIA-CO,Piano Piano - Colburne,10330,Clam - Hardshell (Pasta),2025-07-09,0961643,5,6.5,32.50,23.34,9.16,28.19,DSCI07122025.txt
PIA-CO,Piano Piano - Colburne,10330,Clam - Hardshell (Pasta),2025-10-08,0975090,10,6.5,65.00,46.66,18.34,28.21,DSCI07122025.txt
PIA-CO,Piano Piano - Colburne,10330,Clam - Hardshell (Pasta),2025-11-26,0982204,10,6.5,65.00,46.25,18.75,28.85,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10330,Clam - Hardshell (Pasta),2025-07-04,0961007,5,6.5,32.50,23.34,9.16,28.19,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10330,Clam - Hardshell (Pasta),2025-07-19,0963211,3,6.5,19.50,13.98,5.52,28.29,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10330,Clam - Hardshell (Pasta),2025-07-23,0963748,3,6.5,19.50,13.94,5.56,28.52,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10330,Clam - Hardshell (Pasta),2025-07-28,0964476,5,6.5,32.50,23.29,9.21,28.35,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10330,Clam - Hardshell (Pasta),2025-07-31,0964925,5,6.5,32.50,23.29,9.21,28.35,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10330,Clam - Hardshell (Pasta),2025-08-05,0965517,5,6.5,32.50,23.20,9.30,28.62,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10330,Clam - Hardshell (Pasta),2025-08-09,0966397,5,6.5,32.50,23.45,9.05,27.84,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10330,Clam - Hardshell (Pasta),2025-08-13,0966751,3,6.5,19.50,13.99,5.51,28.25,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10330,Clam - Hardshell (Pasta),2025-08-18,0967518,5,6.5,32.50,23.76,8.74,26.88,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10330,Clam - Hardshell (Pasta),2025-08-22,0968169,5,6.5,32.50,23.76,8.74,26.88,DSCI07122025.txt
PIA-HA,Piano Piano - Harbord,10330,Clam - Hardshell (Pasta),2025-08-27,0968926,4,6.5,26.00,18.86,7.14,27.46,DSCI07122025.txt
PIA-HM,Piano Piano - Hamilton,10330,Clam - Hardshell (Pasta),2025-07-09,0961614,12,6.5,78.00,56.01,21.99,28.19,DSCI07122025.txt
PIA-LE,Piano Piano Leslieville,10330,Clam - Hardshell (Pasta),2025-07-18,0962974,10,7.5,75.00,46.23,28.77,38.36,DSCI07122025.txt
PIA-LE,Piano Piano Leslieville,10330,Clam - Hardshell (Pasta),2025-10-08,0975196,5,7.5,37.50,23.33,14.17,37.79,DSCI07122025.txt
PIA-MT,Piano Piano-Mt Pleasant,10330,Clam - Hardshell (Pasta),2025-07-05,0961102,10,6.5,65.00,46.68,18.32,28.19,DSCI07122025.txt
PIA-MT,Piano Piano-Mt Pleasant,10330,Clam - Hardshell (Pasta),2025-07-09,0961684,5,6.5,32.50,23.34,9.16,28.19,DSCI07122025.txt
PIA-MT,Piano Piano-Mt Pleasant,10330,Clam - Hardshell (Pasta),2025-08-27,0968944,6,6.5,39.00,28.29,10.71,27.46,DSCI07122025.txt
PIA-MT,Piano Piano-Mt Pleasant,10330,Clam - Hardshell (Pasta),2025-11-26,0982191,10,6.5,65.00,46.25,18.75,28.85,DSCI07122025.txt
PIA-OA,Piano Piano-Oakville,10330,Clam - Hardshell (Pasta),2025-08-27,0968824,5,6.5,32.50,23.57,8.93,27.46,DSCI07122025.txt
PIA-OA,Piano Piano-Oakville,10330,Clam - Hardshell (Pasta),2025-09-03,0969707,5,6.5,32.50,23.46,9.04,27.81,DSCI07122025.txt
PIA-OA,Piano Piano-Oakville,10330,Clam - Hardshell (Pasta),2025-09-06,0970274,5,6.5,32.50,23.57,8.93,27.47,DSCI07122025.txt
POMPET,Pompette,10330,Clam - Hardshell (Pasta),2025-12-11,0984554,4,7.5,30.00,18.62,11.38,37.94,DSCI07122025.txt
POMPET,Pompette,10330,Clam - Hardshell (Pasta),2025-12-12,0984923,5,7.5,37.50,23.36,14.14,37.72,DSCI07122025.txt
POMPET,Pompette,10330,Clam - Hardshell (Pasta),2025-12-30,0987078,3,7.5,22.50,14.00,8.50,37.77,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-07-16,0962684,5,6.5,32.50,23.11,9.39,28.88,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-07-18,0962989,5,6.5,32.50,23.11,9.39,28.88,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-07-24,0963960,5,6.5,32.50,23.23,9.27,28.52,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-07-26,0964316,2,6.5,13.00,9.34,3.66,28.12,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-07-29,0964607,5,6.5,32.50,23.29,9.21,28.35,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-08-01,0965137,5,6.5,32.50,23.29,9.21,28.35,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-08-06,0965806,5,6.5,32.50,23.34,9.16,28.17,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-08-08,0966144,5,6.5,32.50,23.34,9.16,28.17,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-08-12,0966601,5,6.5,32.50,23.26,9.24,28.45,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-08-15,0967124,5,6.5,32.50,24.23,8.27,25.46,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-08-19,0967638,5,6.5,32.50,23.76,8.74,26.88,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-08-22,0968239,10,6.5,65.00,47.53,17.47,26.88,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-08-26,0968755,5,6.5,32.50,23.46,9.04,27.82,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-08-28,0969042,5,6.5,32.50,23.57,8.93,27.46,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-09-02,0969526,5,6.5,32.50,23.46,9.04,27.81,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-09-04,0969941,5,6.5,32.50,23.46,9.04,27.81,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-09-09,0970650,5,6.5,32.50,23.42,9.08,27.94,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-09-12,0971156,5,6.5,32.50,23.48,9.02,27.75,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-09-16,0971719,5,6.5,32.50,23.53,8.97,27.60,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-09-17,0971975,1,6.5,6.50,4.66,1.84,28.30,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-09-18,0972197,5,6.5,32.50,23.30,9.20,28.30,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-09-23,0972776,5,6.5,32.50,23.32,9.18,28.26,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-09-30,0973826,5,6.5,32.50,23.32,9.18,28.23,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-10-02,0974212,5,6.5,32.50,23.32,9.18,28.23,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-10-03,0974393,5,6.5,32.50,23.32,9.18,28.23,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-10-09,0975338,5,6.5,32.50,23.33,9.17,28.21,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-10-14,0975868,5,6.5,32.50,23.30,9.20,28.32,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-10-17,0976489,5,6.5,32.50,23.55,8.95,27.54,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-10-20,0976891,5,6.5,32.50,23.86,8.64,26.59,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-10-22,0977100,5,6.5,32.50,23.34,9.16,28.18,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-10-27,0977889,5,6.5,32.50,23.34,9.16,28.18,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-10-30,0978281,5,6.5,32.50,23.34,9.16,28.18,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-01,0978684,5,6.5,32.50,23.41,9.09,27.96,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-04,0979043,5,6.5,32.50,23.39,9.11,28.04,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-08,0979771,5,6.5,32.50,23.37,9.13,28.08,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-10,0979920,5,6.5,32.50,25.00,7.50,23.08,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-13,0980394,5,6.5,32.50,23.20,9.30,28.61,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-15,0980827,5,6.5,32.50,23.29,9.21,28.33,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-17,0980855,5,6.5,32.50,23.21,9.29,28.59,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-20,0981390,5,6.5,32.50,23.21,9.29,28.59,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-22,0981815,5,6.5,32.50,23.12,9.38,28.85,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-25,0982097,5,6.5,32.50,23.12,9.38,28.85,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-27,0982490,5,6.5,32.50,23.12,9.38,28.85,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-11-29,0982856,5,6.5,32.50,23.25,9.25,28.48,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-02,0983124,5,6.5,32.50,23.29,9.21,28.34,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-04,0983469,5,6.5,32.50,23.29,9.21,28.34,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-06,0983850,5,6.5,32.50,23.38,9.12,28.07,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-09,0984185,5,6.5,32.50,23.27,9.23,28.40,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-10,0984458,5,6.5,32.50,23.27,9.23,28.40,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-12,0984933,5,6.5,32.50,23.36,9.14,28.14,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-13,0985012,5,6.5,32.50,23.36,9.14,28.14,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-15,0985153,5,6.5,32.50,23.29,9.21,28.33,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-18,0985652,5,6.5,32.50,23.29,9.21,28.33,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-27,0986677,5,6.5,32.50,23.28,9.22,28.36,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-29,0986954,5,6.5,32.50,23.27,9.23,28.39,DSCI07122025.txt
RISNOT,Ristorante Notte (Amano),10330,Clam - Hardshell (Pasta),2025-12-30,0987097,5,6.5,32.50,23.34,9.16,28.19,DSCI07122025.txt
SASFRA,Sassafraz,10330,Clam - Hardshell (Pasta),2025-10-08,0975143,3,7.5,22.50,14.00,8.50,37.79,DSCI07122025.txt
SASSIM,Sash,10330,Clam - Hardshell (Pasta),2025-08-14,0967058,5,7.95,39.75,24.23,15.52,39.05,DSCI07122025.txt
SASSIM,Sash,10330,Clam - Hardshell (Pasta),2025-12-30,0987160,6,7.5,45.00,28.00,17.00,37.77,DSCI07122025.txt
SPLASH,Splash Catering,10330,Clam - Hardshell (Pasta),2025-08-01,0965233,10,6.5,65.00,46.57,18.43,28.35,DSCI07122025.txt
STRETO,The St. Regis Toronto,10330,Clam - Hardshell (Pasta),2025-08-18,0967507,5,7.5,37.50,23.76,13.74,36.63,DSCI07122025.txt
STRETO,The St. Regis Toronto,10330,Clam - Hardshell (Pasta),2025-10-01,0974043,3,7.5,22.50,13.99,8.51,37.80,DSCI07122025.txt
STRETO,The St. Regis Toronto,10330,Clam - Hardshell (Pasta),2025-10-25,0977666,5,7.5,37.50,23.34,14.16,37.76,DSCI07122025.txt
STRETO,The St. Regis Toronto,10330,Clam - Hardshell (Pasta),2025-10-31,0978429,20,7.5,150.00,93.65,56.35,37.57,DSCI07122025.txt
STRETO,The St. Regis Toronto,10330,Clam - Hardshell (Pasta),2025-11-07,0979517,10,7.5,75.00,46.75,28.25,37.67,DSCI07122025.txt
STRETO,The St. Regis Toronto,10330,Clam - Hardshell (Pasta),2025-11-27,0982401,5,7.5,37.50,23.12,14.38,38.33,DSCI07122025.txt
SUNCHI,Sunny's Kensington Inc.,10330,Clam - Hardshell (Pasta),2025-09-09,0970584,2,7.5,15.00,9.37,5.63,37.55,DSCI07122025.txt
TABLX,Taberna LX,10330,Clam - Hardshell (Pasta),2025-11-26,0982217,5,6.5,32.50,23.12,9.38,28.85,DSCI07122025.txt
TABLX,Taberna LX,10330,Clam - Hardshell (Pasta),2025-12-31,0987309,12,6.5,78.00,56.01,21.99,28.19,DSCI07122025.txt
THCL,The Thornhill Club,10330,Clam - Hardshell (Pasta),2025-08-15,0967268,5,6.5,32.50,24.06,8.44,25.96,DSCI07122025.txt
THCL,The Thornhill Club,10330,Clam - Hardshell (Pasta),2025-08-20,0967835,10,6.5,65.00,47.53,17.47,26.88,DSCI07122025.txt
TOROLA,Toronto Lawn Tennis Club,10330,Clam - Hardshell (Pasta),2025-07-31,0964965,5,6.5,32.50,23.29,9.21,28.35,DSCI07122025.txt
TOROLA,Toronto Lawn Tennis Club,10330,Clam - Hardshell (Pasta),2025-08-12,0966633,5,6.5,32.50,23.26,9.24,28.45,DSCI07122025.txt
TOROLA,Toronto Lawn Tennis Club,10330,Clam - Hardshell (Pasta),2025-08-26,0968797,5,6.5,32.50,23.46,9.04,27.82,DSCI07122025.txt
TOROLA,Toronto Lawn Tennis Club,10330,Clam - Hardshell (Pasta),2025-10-28,0978006,5,6.5,32.50,23.34,9.16,28.18,DSCI07122025.txt
TOROLA,Toronto Lawn Tennis Club,10330,Clam - Hardshell (Pasta),2025-11-04,0978964,3,6.5,19.50,14.03,5.47,28.04,DSCI07122025.txt
TOROLA,Toronto Lawn Tennis Club,10330,Clam - Hardshell (Pasta),2025-11-07,0979536,5,6.5,32.50,23.37,9.13,28.08,DSCI07122025.txt
TOROLA,Toronto Lawn Tennis Club,10330,Clam - Hardshell (Pasta),2025-11-19,0981248,3,6.5,19.50,13.92,5.58,28.59,DSCI07122025.txt
TOROLA,Toronto Lawn Tennis Club,10330,Clam - Hardshell (Pasta),2025-11-21,0981624,3,6.5,19.50,13.92,5.58,28.59,DSCI07122025.txt
TORONT,1480587 Ontario- Toronto Beach Club LTD,10330,Clam - Hardshell (Pasta),2025-07-17,0962962,35,6.5,227.50,161.80,65.70,28.88,DSCI07122025.txt
TORONT,1480587 Ontario- Toronto Beach Club LTD,10330,Clam - Hardshell (Pasta),2025-11-06,0979301,12,7.5,90.00,55.90,34.10,37.89,DSCI07122025.txt
TUTMAT,Tutti Matti Ristorante Toscano,10330,Clam - Hardshell (Pasta),2025-12-17,0985613,5,7.5,37.50,23.29,14.21,37.88,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10330,Clam - Hardshell (Pasta),2025-07-07,0961308,4,7.5,30.00,18.67,11.33,37.76,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10330,Clam - Hardshell (Pasta),2025-07-14,0962376,2,7.5,15.00,9.28,5.72,38.17,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10330,Clam - Hardshell (Pasta),2025-07-21,0963373,2,7.5,15.00,9.29,5.71,38.05,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10330,Clam - Hardshell (Pasta),2025-08-01,0965247,1,7.5,7.50,4.66,2.84,37.90,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10330,Clam - Hardshell (Pasta),2025-08-06,0965792,2,7.5,15.00,9.34,5.66,37.75,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10330,Clam - Hardshell (Pasta),2025-08-18,0967519,2,7.5,15.00,9.51,5.49,36.63,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10330,Clam - Hardshell (Pasta),2025-08-27,0968899,2,7.5,15.00,9.43,5.57,37.13,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10330,Clam - Hardshell (Pasta),2025-09-02,0969606,1,7.5,7.50,4.69,2.81,37.44,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10330,Clam - Hardshell (Pasta),2025-09-10,0970893,1,7.5,7.50,4.70,2.80,37.39,DSCI07122025.txt
VIN-YO,Vintage Conservatory - Yorkville,10330,Clam - Hardshell (Pasta),2025-09-11,0970998,1,7.5,7.50,4.70,2.80,37.39,DSCI07122025.txt
VINTOR,2286214 Ontario Inc. o/a Vinny Toronto,10330,Clam - Hardshell (Pasta),2025-07-09,0961523,3,6.5,19.50,14.00,5.50,28.19,DSCI07122025.txt
VINTOR,2286214 Ontario Inc. o/a Vinny Toronto,10330,Clam - Hardshell (Pasta),2025-07-14,0962362,2,6.5,13.00,9.28,3.72,28.65,DSCI07122025.txt
VINTOR,2286214 Ontario Inc. o/a Vinny Toronto,10330,Clam - Hardshell (Pasta),2025-07-16,0962608,2,6.5,13.00,9.25,3.75,28.88,DSCI07122025.txt
VINTOR,2286214 Ontario Inc. o/a Vinny Toronto,10330,Clam - Hardshell (Pasta),2025-07-26,0964334,1,6.5,6.50,4.67,1.83,28.12,DSCI07122025.txt
VINTOR,2286214 Ontario Inc. o/a Vinny Toronto,10330,Clam - Hardshell (Pasta),2025-08-02,0965335,1,7.5,7.50,4.66,2.84,37.90,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-07-02,0960631,20,7.5,150.00,93.35,56.65,37.76,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-07-16,0962771,10,7.5,75.00,46.23,28.77,38.36,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-07-23,0963864,20,7.5,150.00,92.93,57.07,38.05,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-07-30,0964907,15,7.5,112.50,69.86,42.64,37.90,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-08-04,0965480,15,7.5,112.50,69.59,42.91,38.14,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-08-15,0967303,15,7.5,112.50,72.19,40.31,35.83,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-08-23,0968532,10,7.5,75.00,46.97,28.03,37.37,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-09-03,0969834,20,7.5,150.00,93.84,56.16,37.44,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-09-15,0971660,15,7.5,112.50,70.11,42.39,37.68,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-09-22,0972731,15,7.5,112.50,69.95,42.55,37.82,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-09-29,0973815,20,7.5,150.00,93.30,56.70,37.80,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-10-15,0976142,20,7.5,150.00,92.99,57.01,38.01,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-10-24,0977609,20,7.5,150.00,93.52,56.48,37.65,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-11-07,0979624,20,7.5,150.00,93.50,56.50,37.67,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-11-19,0981307,20,7.5,150.00,92.83,57.17,38.12,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-12-01,0983036,20,7.5,150.00,92.83,57.17,38.11,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-12-11,0984740,20,7.5,150.00,93.08,56.92,37.94,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-12-18,0985814,20,7.5,150.00,93.18,56.82,37.88,DSCI07122025.txt
ZACAPI,Za Cafe Pizzeria and Bar,10330,Clam - Hardshell (Pasta),2025-12-27,0986819,20,7.5,150.00,93.10,56.90,37.93,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-05,0961111,3,8.95,26.85,19.35,7.50,27.94,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-10,0961766,2,8.95,17.90,13.09,4.81,26.88,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-11,0961985,3,8.95,26.85,18.32,8.53,31.75,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-12,0962241,2,8.95,17.90,12.22,5.68,31.75,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-15,0962469,2,8.95,17.90,12.22,5.68,31.75,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-17,0962819,3,8.95,26.85,19.18,7.67,28.57,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-18,0963011,3,8.95,26.85,19.18,7.67,28.57,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-19,0963188,6,8.95,53.70,38.81,14.89,27.73,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-25,0964081,1,8.95,8.95,6.50,2.45,27.34,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-26,0964307,1,8.95,8.95,6.37,2.58,28.82,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-28,0964436,1,8.95,8.95,6.37,2.58,28.82,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-07-30,0964733,1,8.95,8.95,6.43,2.52,28.14,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-02,0965296,1,8.95,8.95,6.31,2.64,29.47,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-05,0965529,1,8.95,8.95,6.31,2.64,29.47,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-08,0966109,1,8.95,8.95,6.38,2.57,28.69,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-09,0966324,1,8.95,8.95,6.38,2.57,28.69,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-11,0966524,1,8.95,8.95,6.38,2.57,28.69,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-12,0966603,1,8.95,8.95,6.38,2.57,28.69,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-13,0966757,1,8.95,8.95,6.44,2.51,28.09,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-13,0966910,1,8.95,8.95,6.49,2.46,27.52,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-14,0966939,1,8.95,8.95,6.51,2.44,27.27,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-18,0967481,1.5,8.95,13.43,9.76,3.67,27.30,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-22,0968211,1.5,8.95,13.43,9.77,3.66,27.23,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-23,0968390,1,8.95,8.95,6.52,2.43,27.20,DSCI07122025.txt
ABRIEL,Abrielle,10340,Clam - BC Manila,2025-08-25,0968554,1,8.95,8.95,6.52,2.43,27.20,DSCI07122025.txt
