cust_code,customer_name,item_code,item_description,invoice_date,invoice_no,quantity,price,amount,cost,profit,margin,source_file
CIBO-K,Cibo Wine Bar - King St.,32105,Octopus (LEG) T5 1x5kg(CM),2026-03-11,0996467,11.02,14.5,159.79,137.74,22.05,13.80,DSCI.txt
GRETAV,Greek Taverna,32105,Octopus (LEG) T5 1x5kg(CM),2026-03-16,0996986,33.075,15.95,527.55,413.40,114.15,21.64,DSCI.txt
GUS501,Gusto 501,32105,Octopus (LEG) T5 1x5kg(CM),2026-03-10,0996218,11.02,12.5,137.75,137.74,0.01,0.01,DSCI.txt
O&B-AE,O&B-O/A AERA,32105,Octopus (LEG) T5 1x5kg(CM),2026-03-14,0996844,22.05,14.5,319.73,275.60,44.13,13.80,DSCI.txt
PAR-PA,Paris Paris,32105,Octopus (LEG) T5 1x5kg(CM),2026-03-13,0996739,11.025,15.95,175.85,137.80,38.05,21.64,DSCI.txt
POVIME,Por Vida Mezcal & Mexican,32105,Octopus (LEG) T5 1x5kg(CM),2026-03-10,0996217,22.05,14.5,319.73,275.60,44.13,13.80,DSCI.txt
AXIELR,Axiel Foods - Retail Web,36120,Cuttlefish Baby 21/40 12x2lb,2026-03-14,0996944,2,13.02,26.04,10.41,15.63,60.01,DSCI.txt
BARRAV,Bar Raval,36120,Cuttlefish Baby 21/40 12x2lb,2026-03-09,0996150,6,12.95,77.70,31.57,46.13,59.37,DSCI.txt
BARRAV,Bar Raval,36120,Cuttlefish Baby 21/40 12x2lb,2026-03-10,0996244,6,12.95,77.70,31.57,46.13,59.37,DSCI.txt
BARRAV,Bar Raval,36120,Cuttlefish Baby 21/40 12x2lb,2026-03-12,0996567,10,12.95,129.50,52.61,76.89,59.37,DSCI.txt
BARRAV,Bar Raval,36120,Cuttlefish Baby 21/40 12x2lb,2026-03-14,0996833,4,12.95,51.80,21.04,30.76,59.37,DSCI.txt
ONE-JH,One Time Customer - Jessie,36120,Cuttlefish Baby 21/40 12x2lb,2026-03-10,0996188,2,0,0.00,10.52,-10.52,0.00,DSCI.txt
OSTGIU,Osteria Giulia,36120,Cuttlefish Baby 21/40 12x2lb,2026-03-12,0996583,6,12.95,77.70,31.57,46.13,59.37,DSCI.txt
GIO,Gio Rana's Really Really Nice Restaurant,36200,Cuttlefish Sushi Tray 20x500gm,2026-03-14,0996938,1,30,30.00,18.25,11.75,39.17,DSCI.txt
LEGERM,Le Germain Hotel Toronto Maple Leaf Squa,40115,Lobster Meat CKLTail 1x8oz,2026-03-11,0996330,2,72.95,145.90,110.00,35.90,24.61,DSCI.txt
DAPHNE,Daphne,40122,Lobster Tail Meat Raw  10x2lb,2026-03-09,0996136,10,68.5,685.00,600.28,84.72,12.37,DSCI.txt
LANHAL,Langdon hall Country House Hotel & Spa,40127,Lobster Meat CK 6x2 lb (P)WC,2026-03-14,0996885,12,81.95,983.40,646.80,336.60,34.23,DSCI.txt
OLDYOR,The Old York Tavern,40127,Lobster Meat CK 6x2 lb (P)WC,2026-03-16,0996971,2,81.95,163.90,107.80,56.10,34.23,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,40150,Lobster Meat CK (B) 6x2lb,2026-03-09,0996154,6,59,354.00,305.09,48.91,13.82,DSCI.txt
CANOE,1109466 Ontario Ltd. O/A Canoe,40150,Lobster Meat CK (B) 6x2lb,2026-03-12,0996616,8,69.95,559.60,406.79,152.81,27.31,DSCI.txt
CIABEL,Ciao Bella -W,40150,Lobster Meat CK (B) 6x2lb,2026-03-10,0996276,12,69.95,839.40,610.19,229.21,27.31,DSCI.txt
PARLOU,The Parlour,40150,Lobster Meat CK (B) 6x2lb,2026-03-13,0996673,2,75,150.00,101.70,48.30,32.20,DSCI.txt
7ENOTE,7 Enoteca,40160,Lobster Meat CK (RAW)  6x2lb,2026-03-11,0996433,12,69.95,839.40,577.48,261.92,31.20,DSCI.txt
FOODUF,The Food Dudes - FDX,40160,Lobster Meat CK (RAW)  6x2lb,2026-03-12,0996598,12,82.95,995.40,577.48,417.92,41.99,DSCI.txt
STKTOR,STK Toronto Inc.,40160,Lobster Meat CK (RAW)  6x2lb,2026-03-14,0996863,12,61.95,743.40,577.48,165.92,22.32,DSCI.txt
BERTAV,The Berczy Tavern,40500,Lobster Bodies FRZ 1x25lb,2026-03-12,0996604,4.24,4.95,20.99,7.21,13.78,65.66,DSCI.txt
CIBO-K,Cibo Wine Bar - King St.,40500,Lobster Bodies FRZ 1x25lb,2026-03-14,0996836,25,2.6,65.00,42.50,22.50,34.62,DSCI.txt
GENPUB,General Public Restaurant,40500,Lobster Bodies FRZ 1x25lb,2026-03-10,0996219,25,4.95,123.75,42.50,81.25,65.66,DSCI.txt
LILRES,Liliana Restaurant,40500,Lobster Bodies FRZ 1x25lb,2026-03-12,0996566,5.42,4.95,26.83,9.21,17.62,65.66,DSCI.txt
POVIME,Por Vida Mezcal & Mexican,40500,Lobster Bodies FRZ 1x25lb,2026-03-12,0996569,10.44,4.95,51.68,17.75,33.93,65.66,DSCI.txt
PRORES,Proper Restaurant -West,40500,Lobster Bodies FRZ 1x25lb,2026-03-10,0996214,10.3,4.95,50.99,17.51,33.48,65.66,DSCI.txt
RE20VI,Restaurant 20 Victoria,40500,Lobster Bodies FRZ 1x25lb,2026-03-12,0996605,4.48,7.95,35.62,7.62,28.00,78.62,DSCI.txt
STRETO,The St. Regis Toronto,40500,Lobster Bodies FRZ 1x25lb,2026-03-10,0996262,25,4.95,123.75,42.50,81.25,65.66,DSCI.txt
AUBERG,Auberge Du Pommier Inc.,40505,Lobster Tail Cdn 5/6oz 1x10lb,2026-03-16,0996983,10,47.95,479.50,292.66,186.84,38.96,DSCI.txt
AXIELR,Axiel Foods - Retail Web,40505,Lobster Tail Cdn 5/6oz 1x10lb,2026-03-14,0996944,0.34375,54.11,18.60,10.06,8.54,45.91,DSCI.txt
AXIELR,Axiel Foods - Retail Web,40505,Lobster Tail Cdn 5/6oz 1x10lb,2026-03-14,0996944,2.75,56.68,155.87,80.48,75.39,48.37,DSCI.txt
CUCCI,Cucci Ristorante Inc.,40505,Lobster Tail Cdn 5/6oz 1x10lb,2026-03-10,0996290,10,45.95,459.50,292.66,166.84,36.31,DSCI.txt
CUCCI,Cucci Ristorante Inc.,40505,Lobster Tail Cdn 5/6oz 1x10lb,2026-03-13,0996672,10,45.95,459.50,292.66,166.84,36.31,DSCI.txt
ENFIDI,Enigma Fine Dining,40505,Lobster Tail Cdn 5/6oz 1x10lb,2026-03-10,0996265,20,44.95,899.00,585.33,313.67,34.89,DSCI.txt
JUDALI,Judaline,40505,Lobster Tail Cdn 5/6oz 1x10lb,2026-03-12,0996617,2.22,49.95,110.89,64.97,45.92,41.41,DSCI.txt
AXIELR,Axiel Foods - Retail Web,40507,Lobster Tail Cdn 7/8oz 1x10lb,2026-03-14,0996944,0.46875,47.62,22.32,13.77,8.55,38.31,DSCI.txt
OLFARE,XII - Old Fashioned Restaurant Inc.,40507,Lobster Tail Cdn 7/8oz 1x10lb,2026-03-13,0996740,3.1,50.95,157.95,91.06,66.89,42.35,DSCI.txt
YORCLU,York Club,41110,Scallops IQF U/10(5star) 2x5lb,2026-03-16,0997029,10,69.95,699.50,487.83,211.67,30.26,DSCI.txt
AXIELR,Axiel Foods - Retail Web,41220,Scallop IQF Comeau 10/20 2x5lb,2026-03-14,0996944,1,44.64,44.64,29.85,14.79,33.12,DSCI.txt
AXIELR,Axiel Foods - Retail Web,41220,Scallop IQF Comeau 10/20 2x5lb,2026-03-14,0996944,1,44.64,44.64,29.85,14.79,33.12,DSCI.txt
HARB60,Harbour 60 Toronto,41220,Scallop IQF Comeau 10/20 2x5lb,2026-03-16,0997034,5,43.95,219.75,149.27,70.48,32.07,DSCI.txt
ONE-JH,One Time Customer - Jessie,41220,Scallop IQF Comeau 10/20 2x5lb,2026-03-12,0996632,1.08,45,48.60,32.24,16.36,33.66,DSCI.txt
THCL,The Thornhill Club,41221,Scallop 10/20 2x5lb,2026-03-16,0997004,5,34.95,174.75,100.07,74.68,42.74,DSCI.txt
ONE-JY,One Time Customer - Jeff Yu,41222,Scallop 10/20 (CAN) 18x250gms,2026-03-14,0996820,8,17.95,143.60,90.49,53.11,36.98,DSCI.txt
ABRIEL,Abrielle,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-09,0996127,2.205,38.95,85.88,54.60,31.28,36.42,DSCI.txt
ABRIEL,Abrielle,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-14,0996920,2.205,38.95,85.88,54.60,31.28,36.42,DSCI.txt
ALO-C,Alo Bar Cumberland -(Yorkville),41300,Scallop Hokkaido 36/40 10x1kg,2026-03-10,0996249,2.205,30.95,68.24,54.60,13.64,19.98,DSCI.txt
ALO-C,Alo Bar Cumberland -(Yorkville),41300,Scallop Hokkaido 36/40 10x1kg,2026-03-16,0996948,2.205,30.95,68.24,54.60,13.64,19.98,DSCI.txt
AXIELR,Axiel Foods - Retail Web,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-14,0996944,3,32.55,97.65,74.29,23.36,23.92,DSCI.txt
BAREUG,Bar Eugenie,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-12,0996523,4.41,38.95,171.77,109.20,62.57,36.42,DSCI.txt
BAREUG,Bar Eugenie,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-13,0996751,2.205,38.95,85.88,54.60,31.28,36.42,DSCI.txt
BAREUG,Bar Eugenie,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-16,0997000,2.205,38.95,85.88,54.60,31.28,36.42,DSCI.txt
CARBAR,Carbon Bar,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-14,0996876,2.205,34.95,77.06,54.60,22.46,29.14,DSCI.txt
DAILO,Dailo,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-14,0996829,2.205,38.95,85.88,54.60,31.28,36.42,DSCI.txt
ELOISE,Eloise Restaurant,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-10,0996232,6.615,38.95,257.65,163.81,93.84,36.42,DSCI.txt
ELOISE,Eloise Restaurant,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-13,0996700,8.82,34.95,308.26,218.41,89.85,29.15,DSCI.txt
ELOISE,Eloise Restaurant,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-14,0996894,8.82,34.95,308.26,218.41,89.85,29.15,DSCI.txt
FACHLA,Capital Hotel Limited P’ship-Fairmont,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-10,0996216,8.82,32.95,290.62,218.41,72.21,24.85,DSCI.txt
HENRES,Henry's Restaurant & Wine Bar,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-12,0996503,2.205,38.95,85.88,54.60,31.28,36.42,DSCI.txt
MAGOCL,Magna Golf Club,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-12,0996581,2.205,38.95,85.88,54.60,31.28,36.42,DSCI.txt
MELADE,Melrose on Adelaide,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-12,0996529,2.205,38.95,85.88,54.60,31.28,36.42,DSCI.txt
O&B-AE,O&B-O/A AERA,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-09,0996099,22.05,32.95,726.55,546.02,180.53,24.85,DSCI.txt
ONFISI,OneFiveSix,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-11,0996375,4.42,38.95,172.16,109.45,62.71,36.42,DSCI.txt
ONFISI,OneFiveSix,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-13,0996675,8.82,38.95,343.54,218.41,125.13,36.42,DSCI.txt
QUETZA,Quetzal,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-13,0996749,22.05,38.95,858.85,546.02,312.83,36.42,DSCI.txt
RE20VI,Restaurant 20 Victoria,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-11,0996336,4.41,38.95,171.77,109.20,62.57,36.42,DSCI.txt
RE20VI,Restaurant 20 Victoria,41300,Scallop Hokkaido 36/40 10x1kg,2026-03-12,0996605,6.615,38.95,257.65,163.81,93.84,36.42,DSCI.txt
ENFIDI,Enigma Fine Dining,41530,Scallop U/10 Hokkaido 4x5lb(P),2026-03-10,0996265,20,67.95,1359.00,721.19,637.81,46.93,DSCI.txt
BARRAV,Bar Raval,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-09,0996150,5,39.95,199.75,120.01,79.74,39.92,DSCI.txt
BARRAV,Bar Raval,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-14,0996833,5,39.95,199.75,120.01,79.74,39.92,DSCI.txt
BRAGAS,Bramble Gastropub,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-09,0996145,10,34.95,349.50,240.02,109.48,31.33,DSCI.txt
BUCA-Y,2817340 Ontario inc / Buca Yorkville,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-09,0996113,5,39.95,199.75,120.01,79.74,39.92,DSCI.txt
BUCA-Y,2817340 Ontario inc / Buca Yorkville,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-16,0996973,5,39.95,199.75,120.01,79.74,39.92,DSCI.txt
CASMOR,Casa Morales,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-13,0996702,10,34.95,349.50,240.02,109.48,31.33,DSCI.txt
CNTOWE,CN Tower,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-09,0996135,30,29.75,892.50,720.05,172.45,19.32,DSCI.txt
CNTOWE,CN Tower,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-13,0996692,20,29.75,595.00,480.03,114.97,19.32,DSCI.txt
COM-CI,Compass Group Canada /CIBC,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-16,0996981,10,34.95,349.50,240.02,109.48,31.33,DSCI.txt
DANICO,DaNico Restaurant,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-11,0996459,5,39.95,199.75,120.01,79.74,39.92,DSCI.txt
DANICO,DaNico Restaurant,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-14,0996907,5,39.95,199.75,120.01,79.74,39.92,DSCI.txt
ENFIDI,Enigma Fine Dining,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-10,0996313,20,34.95,699.00,480.03,218.97,31.33,DSCI.txt
FAVTHA,Favorites Thai BBQ,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-10,0996309,5,37.95,189.75,120.01,69.74,36.75,DSCI.txt
FAVTHA,Favorites Thai BBQ,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-14,0996931,5,37.95,189.75,120.01,69.74,36.75,DSCI.txt
GIURES,Giulietta Restaurant,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-14,0996826,30,39.95,1198.50,720.05,478.45,39.92,DSCI.txt
MARAA,Mar'aa Yorkville,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-13,0996663,10,39.95,399.50,240.02,159.48,39.92,DSCI.txt
MARPIZ,Martine's Wine Bar,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-14,0996882,5,39.95,199.75,120.01,79.74,39.92,DSCI.txt
OLDE,Just An Olde Fashion Butchery,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-13,0996712,5,37.95,189.75,120.01,69.74,36.75,DSCI.txt
PEADIV,Pearl Diver,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-12,0996603,5,39.95,199.75,120.01,79.74,39.92,DSCI.txt
PRISEA,Prime Seafood Palace,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-10,0996236,10,34.95,349.50,240.02,109.48,31.33,DSCI.txt
PRISEA,Prime Seafood Palace,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-13,0996747,5,34.95,174.75,120.01,54.74,31.33,DSCI.txt
ROSERE,Rosebud Restaurant,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-13,0996674,5,33.95,169.75,120.01,49.74,29.30,DSCI.txt
STGEOR,St. George's Golf and Country Club,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-12,0996489,30,37.95,1138.50,720.05,418.45,36.75,DSCI.txt
STORES,Stop Restaurant,41580,Scallop U/10 Hokkaido6x5lb(CR),2026-03-11,0996382,5,39.95,199.75,120.01,79.74,39.92,DSCI.txt
LUCIE,Lucie,41581,Scallop IQF 80/120 6x5lb,2026-03-11,0996349,30,8.95,268.50,143.52,124.98,46.55,DSCI.txt
MOTTON,Mother Tongue,41581,Scallop IQF 80/120 6x5lb,2026-03-16,0997026,5,8.95,44.75,23.92,20.83,46.55,DSCI.txt
OSTGIU,Osteria Giulia,41581,Scallop IQF 80/120 6x5lb,2026-03-10,0996275,5,9.5,47.50,23.92,23.58,49.64,DSCI.txt
OSTGIU,Osteria Giulia,41581,Scallop IQF 80/120 6x5lb,2026-03-14,0996887,5,9.5,47.50,23.92,23.58,49.64,DSCI.txt
OSTGIU,Osteria Giulia,41581,Scallop IQF 80/120 6x5lb,2026-03-16,0996959,5,9.5,47.50,23.92,23.58,49.64,DSCI.txt
PADELL,Padella Italian Eatery,41581,Scallop IQF 80/120 6x5lb,2026-03-14,0996873,5,7.75,38.75,23.92,14.83,38.27,DSCI.txt
SUSIES,Susie's Rise & Dine,41581,Scallop IQF 80/120 6x5lb,2026-03-13,0996710,5,8.95,44.75,23.92,20.83,46.55,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,42006,Crab Leg King Red 6/9 1x20lbs,2026-03-11,0996449,4.78,139,664.42,492.69,171.73,25.85,DSCI.txt
MAPLEA,Maple Leaf Tavern,42155,Crab Meat Snow Combo 6x5lb,2026-03-11,0996481,5,25.95,129.75,80.01,49.74,38.34,DSCI.txt
DUNRET,The Dunfield Retirement Residence,42428,Crab Claw Snow 21/25 (M) 8x3lb,2026-03-10,0996291,9,48.95,440.55,309.52,131.03,29.74,DSCI.txt
DUNRET,The Dunfield Retirement Residence,42431,Crab Claw Snow 20/30 10x900gm,2026-03-11,0996486,59.535,44.95,2676.10,1650.25,1025.85,38.33,DSCI.txt
COUCUI,Couture Cuisine Corp /Graydon Hall Manor,42460,Crab Claw Jonah Cooked 10x1lbs,2026-03-11,0996357,3,31.95,95.85,72.25,23.60,24.62,DSCI.txt
DUNRET,The Dunfield Retirement Residence,42460,Crab Claw Jonah Cooked 10x1lbs,2026-03-09,0996085,20,31.95,639.00,481.68,157.32,24.62,DSCI.txt
BUCA-Y,2817340 Ontario inc / Buca Yorkville,42550,Crab Meat Dungeness BC -1 lb,2026-03-16,0996973,1,68.95,68.95,43.75,25.20,36.55,DSCI.txt
AIS3BA,Aisle 3 Bar,42615,Crab Soft Shell 100-150 gm,2026-03-16,0996949,3,6.95,20.85,11.88,8.97,43.03,DSCI.txt
SOLUNA,Soluna,42615,Crab Soft Shell 100-150 gm,2026-03-12,0996568,4,7.95,31.80,15.84,15.96,50.19,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,43300,Crab Meat Claw 12x1lb,2026-03-10,0996324,12,18,216.00,226.04,-10.04,-4.65,DSCI.txt
HOLCAF,Holts Cafe-Bloor,43300,Crab Meat Claw 12x1lb,2026-03-12,0996550,3,26.95,80.85,56.51,24.34,30.11,DSCI.txt
LANAYA,La Nayarita,43300,Crab Meat Claw 12x1lb,2026-03-10,0996255,2,28.95,57.90,27.95,29.95,51.72,DSCI.txt
LESWAN,Le Swan,43300,Crab Meat Claw 12x1lb,2026-03-12,0996539,2,26.95,53.90,37.67,16.23,30.11,DSCI.txt
MORETT,Moretti Toronto - Pizzeria Moretti,43300,Crab Meat Claw 12x1lb,2026-03-09,0996092,4,26.95,107.80,55.91,51.89,48.14,DSCI.txt
SHATIK,Shameful Tiki Room.,43300,Crab Meat Claw 12x1lb,2026-03-10,0996193,2,28.95,57.90,27.95,29.95,51.72,DSCI.txt
STKTOR,STK Toronto Inc.,43300,Crab Meat Claw 12x1lb,2026-03-14,0996863,12,19.95,239.40,226.04,13.36,5.58,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,43310,Crab Meat Lump 12x1lb,2026-03-09,0996154,6,25,150.00,118.38,31.62,21.08,DSCI.txt
AXIELR,Axiel Foods - Retail Web,43310,Crab Meat Lump 12x1lb,2026-03-14,0996944,10,48.36,483.60,197.32,286.28,59.20,DSCI.txt
CONTRA,Contrada,43310,Crab Meat Lump 12x1lb,2026-03-12,0996502,1,42.95,42.95,19.73,23.22,54.06,DSCI.txt
SUSIES,Susie's Rise & Dine,43310,Crab Meat Lump 12x1lb,2026-03-11,0996416,1,34.95,34.95,19.73,15.22,43.54,DSCI.txt
DANICO,DaNico Restaurant,43400,Crab Clusters 5/8 1x30lb,2026-03-11,0996459,12.14,17.95,217.91,148.84,69.07,31.70,DSCI.txt
DANICO,DaNico Restaurant,43400,Crab Clusters 5/8 1x30lb,2026-03-13,0996766,17.1,14.95,255.65,209.65,46.00,17.99,DSCI.txt
MILIIN,Miss Likklemores Inc,43400,Crab Clusters 5/8 1x30lb,2026-03-11,0996377,15.26,17.95,273.92,187.09,86.83,31.70,DSCI.txt
ROTHWA,Roll This Way,43400,Crab Clusters 5/8 1x30lb,2026-03-13,0996794,1.94,18.95,36.76,23.78,12.98,35.30,DSCI.txt
CHASPE,Chapman's Specialty Foods,44000,Crab Surimi Flake 15x2lb,2026-03-09,0996160,2,5.95,11.90,6.80,5.10,42.85,DSCI.txt
O&B-QC,O&B- Queens Cross Foodhall,44500,Crab Surimi Stick 20x500gms,2026-03-16,0996970,20,8.95,179.00,78.00,101.00,56.42,DSCI.txt
CIBO-K,Cibo Wine Bar - King St.,45000,Clam Meat IQF 6x5lb,2026-03-13,0996734,30,6.95,208.50,95.63,112.87,54.13,DSCI.txt
GENPUB,General Public Restaurant,45000,Clam Meat IQF 6x5lb,2026-03-09,0996054,10,6.95,69.50,32.00,37.50,53.96,DSCI.txt
PADELL,Padella Italian Eatery,45000,Clam Meat IQF 6x5lb,2026-03-14,0996873,5,6.95,34.75,15.94,18.81,54.13,DSCI.txt
SUM-CK,Summerhill Market - CK,45000,Clam Meat IQF 6x5lb,2026-03-09,0996153,210,6.95,1459.50,672.00,787.50,53.96,DSCI.txt
ABRIEL,Abrielle,45010,Clam Juice,2026-03-14,0996928,1,10.95,10.95,5.82,5.13,46.88,DSCI.txt
CIBO-K,Cibo Wine Bar - King St.,46010,Mussel Meat 25x400gm,2026-03-13,0996734,25,11.95,298.75,87.51,211.24,70.71,DSCI.txt
GENPUB,General Public Restaurant,46010,Mussel Meat 25x400gm,2026-03-13,0996755,6,5.95,35.70,21.00,14.70,41.17,DSCI.txt
GENPUB,General Public Restaurant,46010,Mussel Meat 25x400gm,2026-03-14,0996813,6,5.95,35.70,21.00,14.70,41.17,DSCI.txt
ONE-AZ,One Time Customer AZ,47002,Scampi Whole 5/10 3kg,2026-03-10,0996300,6.615,54.95,363.49,223.32,140.17,38.56,DSCI.txt
CARBAR,Carbon Bar,50110,Amberjack-Hamachi Fillet,2026-03-12,0996560,4.3,22.95,98.69,68.65,30.04,30.44,DSCI.txt
CARBAR,Carbon Bar,50110,Amberjack-Hamachi Fillet,2026-03-14,0996876,8.64,22.95,198.29,137.94,60.35,30.44,DSCI.txt
CARBAR,Carbon Bar,50110,Amberjack-Hamachi Fillet,2026-03-16,0997031,5.34,22.95,122.55,85.25,37.30,30.43,DSCI.txt
COM-CI,Compass Group Canada /CIBC,50110,Amberjack-Hamachi Fillet,2026-03-09,0996124,17,29.95,509.15,271.40,237.75,46.69,DSCI.txt
IFIMAY,If I May,50110,Amberjack-Hamachi Fillet,2026-03-09,0996104,8.74,32.95,287.98,139.53,148.45,51.55,DSCI.txt
PAR-PA,Paris Paris,50110,Amberjack-Hamachi Fillet,2026-03-13,0996739,4.26,25.95,110.55,68.01,42.54,38.48,DSCI.txt
PAR-PA,Paris Paris,50110,Amberjack-Hamachi Fillet,2026-03-14,0996875,15.12,25.95,392.36,241.39,150.97,38.48,DSCI.txt
SOFRES,Sofia Restaurant & Bar,50110,Amberjack-Hamachi Fillet,2026-03-13,0996741,8.46,22.95,194.16,135.06,59.10,30.44,DSCI.txt
AXIELR,Axiel Foods - Retail Web,50115,Amberjack/Hamachi Loin (Japan),2026-03-14,0996944,0.8125,41.21,33.48,22.81,10.67,31.86,DSCI.txt
BYMARK,Bymark 20004995 Ont. Ltd,50115,Amberjack/Hamachi Loin (Japan),2026-03-10,0996285,1.8,39.95,71.91,54.96,16.95,23.58,DSCI.txt
BYMARK,Bymark 20004995 Ont. Ltd,50115,Amberjack/Hamachi Loin (Japan),2026-03-13,0996737,1.58,39.95,63.12,48.24,14.88,23.58,DSCI.txt
CAKI,Cassius on King,50115,Amberjack/Hamachi Loin (Japan),2026-03-14,0996940,2.92,39.95,116.65,81.99,34.66,29.72,DSCI.txt
CONTRA,Contrada,50115,Amberjack/Hamachi Loin (Japan),2026-03-14,0996925,10.52,39.95,420.27,295.38,124.89,29.72,DSCI.txt
LAIFAI,"Laissez FaireUpstairs, PM After 3pm",50115,Amberjack/Hamachi Loin (Japan),2026-03-10,0996258,2.9,39.95,115.86,88.54,27.32,23.58,DSCI.txt
LAIFAI,"Laissez FaireUpstairs, PM After 3pm",50115,Amberjack/Hamachi Loin (Japan),2026-03-12,0996562,5.18,39.95,206.94,158.15,48.79,23.58,DSCI.txt
OLDE,Just An Olde Fashion Butchery,50115,Amberjack/Hamachi Loin (Japan),2026-03-11,0996409,1.36,39.95,54.33,41.52,12.81,23.57,DSCI.txt
ONE-JH,One Time Customer - Jessie,50115,Amberjack/Hamachi Loin (Japan),2026-03-12,0996632,0.98,18,17.64,29.92,-12.28,-69.62,DSCI.txt
SOLUNA,Soluna,50115,Amberjack/Hamachi Loin (Japan),2026-03-12,0996568,2.74,39.95,109.46,83.65,25.81,23.58,DSCI.txt
SOLUNA,Soluna,50115,Amberjack/Hamachi Loin (Japan),2026-03-14,0996878,2.98,39.95,119.05,83.67,35.38,29.72,DSCI.txt
ONE-JY,One Time Customer - Jeff Yu,51102,Basa Fillet IQF 1x8kg,2026-03-14,0996820,17.64,6.95,122.60,41.93,80.67,65.80,DSCI.txt
JUMP,1040947 Ontario Ltd O/A Jump,53110,Catfish Fillet 5/7oz 1x15lb,2026-03-10,0996281,15,11.95,179.25,102.96,76.29,42.56,DSCI.txt
SUSIES,Susie's Rise & Dine,53130,Cod Black 5/7 (H/G),2026-03-11,0996416,5,23.95,119.75,48.21,71.54,59.74,DSCI.txt
AUBERG,Auberge Du Pommier Inc.,53135,Cod Black 5/7 (Fillet Net),2026-03-14,0996933,20,30.95,619.00,237.50,381.50,61.63,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,53135,Cod Black 5/7 (Fillet Net),2026-03-16,0997038,5.4,22.5,121.50,64.13,57.37,47.22,DSCI.txt
AXIELR,Axiel Foods - Retail Web,53135,Cod Black 5/7 (Fillet Net),2026-03-14,0996944,7.875,24.8,195.30,93.52,101.78,52.12,DSCI.txt
AXIELR,Axiel Foods - Retail Web,53135,Cod Black 5/7 (Fillet Net),2026-03-14,0996944,0.75,32.24,24.18,8.91,15.27,63.17,DSCI.txt
AXIELR,Axiel Foods - Retail Web,53135,Cod Black 5/7 (Fillet Net),2026-03-14,0996944,2.25,24.8,55.80,26.72,29.08,52.12,DSCI.txt
AXIELR,Axiel Foods - Retail Web,53135,Cod Black 5/7 (Fillet Net),2026-03-14,0996944,2,26.97,53.94,23.75,30.19,55.97,DSCI.txt
AXIELR,Axiel Foods - Retail Web,53135,Cod Black 5/7 (Fillet Net),2026-03-14,0996944,0.75,18.6,13.95,8.91,5.04,36.16,DSCI.txt
AXIELR,Axiel Foods - Retail Web,53135,Cod Black 5/7 (Fillet Net),2026-03-14,0996944,0.75,18.6,13.95,8.91,5.04,36.16,DSCI.txt
